"uri","date","title","uin"
"http://data.parliament.uk/resources/102705","2003-06-30","Hunting Bill (Programme) (No. 3)","CD:2003-06-30:258"
"http://data.parliament.uk/resources/102706","2003-06-30","Hunting Bill","CD:2003-06-30:259"
"http://data.parliament.uk/resources/102707","2003-06-30","Hunting Bill","CD:2003-06-30:260"
"http://data.parliament.uk/resources/102708","2003-06-30","Hunting Bill","CD:2003-06-30:261"
"http://data.parliament.uk/resources/102702","2003-06-25","Deferred Division","CD:2003-06-25:255"
"http://data.parliament.uk/resources/102703","2003-06-25","Tuition Fees","CD:2003-06-25:256"
"http://data.parliament.uk/resources/102704","2003-06-25","Fair Trade","CD:2003-06-25:257"
"http://data.parliament.uk/resources/102697","2003-06-24","Anti-social Behaviour Bill (Programme) (No. 2)","CD:2003-06-24:250"
"http://data.parliament.uk/resources/102698","2003-06-24","Anti-social Behaviour Bill","CD:2003-06-24:251"
"http://data.parliament.uk/resources/102699","2003-06-24","Anti-social Behaviour Bill","CD:2003-06-24:252"
"http://data.parliament.uk/resources/102700","2003-06-24","Iraq (British Forces)","CD:2003-06-24:253"
"http://data.parliament.uk/resources/102701","2003-06-24","Licensing Bill [Lords]","CD:2003-06-24:254"
"http://data.parliament.uk/resources/102691","2003-06-23","Student Finance","CD:2003-06-23:244"
"http://data.parliament.uk/resources/102692","2003-06-23","Student Finance","CD:2003-06-23:245"
"http://data.parliament.uk/resources/102693","2003-06-23","Transport","CD:2003-06-23:246"
"http://data.parliament.uk/resources/102694","2003-06-23","Transport","CD:2003-06-23:247"
"http://data.parliament.uk/resources/102695","2003-06-23","Transport","CD:2003-06-23:248"
"http://data.parliament.uk/resources/102696","2003-06-23","Transport","CD:2003-06-23:249"
"http://data.parliament.uk/resources/102689","2003-06-20","High Hedges (No. 2) Bill","CD:2003-06-20:242"
"http://data.parliament.uk/resources/102690","2003-06-20","High Hedges (No. 2) Bill","CD:2003-06-20:243"
"http://data.parliament.uk/resources/102688","2003-06-18","Deferred Division","CD:2003-06-18:241"
"http://data.parliament.uk/resources/102686","2003-06-17","Government Reshuffle","CD:2003-06-17:239"
"http://data.parliament.uk/resources/102687","2003-06-17","Community Pharmacies","CD:2003-06-17:240"
"http://data.parliament.uk/resources/102679","2003-06-16","Speaker's Absence","CD:2003-06-16:232"
"http://data.parliament.uk/resources/102680","2003-06-16","Licensing Bill [Lords]","CD:2003-06-16:233"
"http://data.parliament.uk/resources/102681","2003-06-16","Licensing Bill [Lords]","CD:2003-06-16:234"
"http://data.parliament.uk/resources/102682","2003-06-16","Licensing Bill [Lords]","CD:2003-06-16:235"
"http://data.parliament.uk/resources/102683","2003-06-16","Licensing Bill [Lords]","CD:2003-06-16:236"
"http://data.parliament.uk/resources/102684","2003-06-16","Licensing Bill [Lords]","CD:2003-06-16:237"
"http://data.parliament.uk/resources/102685","2003-06-16","Licensing Bill [Lords]","CD:2003-06-16:238"
"http://data.parliament.uk/resources/102677","2003-06-13","Fireworks Bill","CD:2003-06-13:230"
"http://data.parliament.uk/resources/102678","2003-06-13","Fireworks Bill","CD:2003-06-13:231"
"http://data.parliament.uk/resources/102673","2003-06-11","European Treaty Referendum","CD:2003-06-11:226"
"http://data.parliament.uk/resources/102674","2003-06-11","European Treaty Referendum","CD:2003-06-11:227"
"http://data.parliament.uk/resources/102675","2003-06-11","Post Office Card Accounts","CD:2003-06-11:228"
"http://data.parliament.uk/resources/102676","2003-06-11","Post Office Card Accounts","CD:2003-06-11:229"
"http://data.parliament.uk/resources/102668","2003-06-10","Planning and Compulsory Purchase Bill (Carry-Over)","CD:2003-06-10:221"
"http://data.parliament.uk/resources/102669","2003-06-10","Planning and Compulsory Purchase Bill (Extension of Period for Proceedings)","CD:2003-06-10:222"
"http://data.parliament.uk/resources/102670","2003-06-10","Planning and Compulsory Purchase Bill (Re-Committal)","CD:2003-06-10:223"
"http://data.parliament.uk/resources/102671","2003-06-10","Mersey Tunnels Bill","CD:2003-06-10:224"
"http://data.parliament.uk/resources/102672","2003-06-10","Mersey Tunnels Bill","CD:2003-06-10:225"
"http://data.parliament.uk/resources/102667","2003-06-09","Courts Bill [Lords]","CD:2003-06-09:220"
"http://data.parliament.uk/resources/102664","2003-06-04","Iraq","CD:2003-06-04:217"
"http://data.parliament.uk/resources/102665","2003-06-04","Pensions","CD:2003-06-04:218"
"http://data.parliament.uk/resources/102666","2003-06-04","Pensions","CD:2003-06-04:219"
"http://data.parliament.uk/resources/102660","2003-06-03","Fire Services Bill (Programme) (No. 2)","CD:2003-06-03:213"
"http://data.parliament.uk/resources/102661","2003-06-03","Fire Services Bill","CD:2003-06-03:214"
"http://data.parliament.uk/resources/102662","2003-06-03","Fire Services Bill","CD:2003-06-03:215"
"http://data.parliament.uk/resources/102663","2003-06-03","Fire Services Bill","CD:2003-06-03:216"
"http://data.parliament.uk/resources/102659","2003-05-21","European Union (Accessions) Bill","CD:2003-05-21:212"
"http://data.parliament.uk/resources/102655","2003-05-20","Criminal Justice Bill","CD:2003-05-20:208"
"http://data.parliament.uk/resources/102656","2003-05-20","Criminal Justice Bill","CD:2003-05-20:209"
"http://data.parliament.uk/resources/102657","2003-05-20","Criminal Justice Bill","CD:2003-05-20:210"
"http://data.parliament.uk/resources/102658","2003-05-20","Criminal Justice Bill","CD:2003-05-20:211"
"http://data.parliament.uk/resources/102649","2003-05-19","Criminal Justice Bill (Programme) (No. 5)","CD:2003-05-19:202"
"http://data.parliament.uk/resources/102650","2003-05-19","Criminal Justice Bill","CD:2003-05-19:203"
"http://data.parliament.uk/resources/102651","2003-05-19","Criminal Justice Bill","CD:2003-05-19:204"
"http://data.parliament.uk/resources/102652","2003-05-19","Criminal Justice Bill","CD:2003-05-19:205"
"http://data.parliament.uk/resources/102653","2003-05-19","Criminal Justice Bill","CD:2003-05-19:206"
"http://data.parliament.uk/resources/102654","2003-05-19","Criminal Justice Bill","CD:2003-05-19:207"
"http://data.parliament.uk/resources/102647","2003-05-15","School Funding","CD:2003-05-15:200"
"http://data.parliament.uk/resources/102648","2003-05-15","School Funding","CD:2003-05-15:201"
"http://data.parliament.uk/resources/102643","2003-05-14","Finance Bill","CD:2003-05-14:196"
"http://data.parliament.uk/resources/102644","2003-05-14","Finance Bill","CD:2003-05-14:197"
"http://data.parliament.uk/resources/102645","2003-05-14","Finance Bill","CD:2003-05-14:198"
"http://data.parliament.uk/resources/102646","2003-05-14","Finance Bill","CD:2003-05-14:199"
"http://data.parliament.uk/resources/102635","2003-05-13","Finance Bill (Programme) (No. 3)","CD:2003-05-13:188"
"http://data.parliament.uk/resources/102636","2003-05-13","Finance Bill","CD:2003-05-13:189"
"http://data.parliament.uk/resources/102637","2003-05-13","Finance Bill","CD:2003-05-13:190"
"http://data.parliament.uk/resources/102638","2003-05-13","Finance Bill","CD:2003-05-13:191"
"http://data.parliament.uk/resources/102639","2003-05-13","Finance Bill","CD:2003-05-13:192"
"http://data.parliament.uk/resources/102640","2003-05-13","Finance Bill","CD:2003-05-13:193"
"http://data.parliament.uk/resources/102641","2003-05-13","Finance Bill","CD:2003-05-13:194"
"http://data.parliament.uk/resources/102642","2003-05-13","Finance Bill","CD:2003-05-13:195"
"http://data.parliament.uk/resources/102629","2003-05-12","Northern Ireland Assembly (Elections and Periods of Suspension) Bill (Allocation of Time)","CD:2003-05-12:182"
"http://data.parliament.uk/resources/102630","2003-05-12","Northern Ireland Assembly (Elections and Periods of Suspension) Bill","CD:2003-05-12:183"
"http://data.parliament.uk/resources/102631","2003-05-12","Northern Ireland Assembly (Elections and Periods of Suspension) Bill","CD:2003-05-12:184"
"http://data.parliament.uk/resources/102632","2003-05-12","Northern Ireland Assembly (Elections and Periods of Suspension) Bill","CD:2003-05-12:185"
"http://data.parliament.uk/resources/102633","2003-05-12","Northern Ireland Assembly (Elections and Periods of Suspension) Bill","CD:2003-05-12:186"
"http://data.parliament.uk/resources/102634","2003-05-12","Northern Ireland Assembly (Elections and Periods of Suspension) Bill","CD:2003-05-12:187"
"http://data.parliament.uk/resources/102627","2003-05-08","Fire Services Bill","CD:2003-05-08:180"
"http://data.parliament.uk/resources/102628","2003-05-08","Fire Services Bill","CD:2003-05-08:181"
"http://data.parliament.uk/resources/102624","2003-05-07","Health and Social Care (Community Health and Standards) Bill","CD:2003-05-07:177"
"http://data.parliament.uk/resources/102625","2003-05-07","Health and Social Care (Community Health and Standards) Bill","CD:2003-05-07:178"
"http://data.parliament.uk/resources/102626","2003-05-07","Health and Social Care (Community Health and Standards) Bill","CD:2003-05-07:179"
"http://data.parliament.uk/resources/102622","2003-05-06","Finance Bill","CD:2003-05-06:175"
"http://data.parliament.uk/resources/102623","2003-05-06","Finance Bill","CD:2003-05-06:176"
"http://data.parliament.uk/resources/102620","2003-04-29","Community Services","CD:2003-04-29:173"
"http://data.parliament.uk/resources/102621","2003-04-29","Community Services","CD:2003-04-29:174"
"http://data.parliament.uk/resources/102618","2003-04-28","European Parliament (Representation) Bill","CD:2003-04-28:171"
"http://data.parliament.uk/resources/102619","2003-04-28","European Parliament (Representation) Bill","CD:2003-04-28:172"
"http://data.parliament.uk/resources/102609","2003-04-14","Smoking (Restaurants) Bill","CD:2003-04-14:162"
"http://data.parliament.uk/resources/102610","2003-04-14","Budget Resolutions and Economic Situation","CD:2003-04-14:163"
"http://data.parliament.uk/resources/102611","2003-04-14","Budget Resolutions and Economic Situation","CD:2003-04-14:164"
"http://data.parliament.uk/resources/102612","2003-04-14","Budget Resolutions and Economic Situation","CD:2003-04-14:165"
"http://data.parliament.uk/resources/102613","2003-04-14","Budget Resolutions and Economic Situation","CD:2003-04-14:166"
"http://data.parliament.uk/resources/102614","2003-04-14","Budget Resolutions and Economic Situation","CD:2003-04-14:167"
"http://data.parliament.uk/resources/102615","2003-04-14","Budget Resolutions and Economic Situation","CD:2003-04-14:168"
"http://data.parliament.uk/resources/102616","2003-04-14","Budget Resolutions and Economic Situation","CD:2003-04-14:169"
"http://data.parliament.uk/resources/102617","2003-04-14","Budget Resolutions and Economic Situation","CD:2003-04-14:170"
"http://data.parliament.uk/resources/102608","2003-04-08","Anti-social Behaviour Bill","CD:2003-04-08:161"
"http://data.parliament.uk/resources/102601","2003-04-02","Criminal Justice Bill","CD:2003-04-02:154"
"http://data.parliament.uk/resources/102602","2003-04-02","Criminal Justice Bill","CD:2003-04-02:155"
"http://data.parliament.uk/resources/102603","2003-04-02","Criminal Justice Bill","CD:2003-04-02:156"
"http://data.parliament.uk/resources/102604","2003-04-02","Criminal Justice Bill","CD:2003-04-02:157"
"http://data.parliament.uk/resources/102605","2003-04-02","Criminal Justice Bill","CD:2003-04-02:158"
"http://data.parliament.uk/resources/102606","2003-04-02","Criminal Justice Bill","CD:2003-04-02:159"
"http://data.parliament.uk/resources/102607","2003-04-02","Criminal Justice Bill","CD:2003-04-02:160"
"http://data.parliament.uk/resources/102600","2003-04-01","Crime (International Co-operation) Bill [Lords]","CD:2003-04-01:153"
"http://data.parliament.uk/resources/102596","2003-03-31","Railways and Transport Safety Bill","CD:2003-03-31:149"
"http://data.parliament.uk/resources/102597","2003-03-31","Railways and Transport Safety Bill","CD:2003-03-31:150"
"http://data.parliament.uk/resources/102598","2003-03-31","Railways and Transport Safety Bill","CD:2003-03-31:151"
"http://data.parliament.uk/resources/102599","2003-03-31","Railways and Transport Safety Bill","CD:2003-03-31:152"
"http://data.parliament.uk/resources/102590","2003-03-27","Police (Northern Ireland) Bill [Lords]","CD:2003-03-27:143"
"http://data.parliament.uk/resources/102591","2003-03-27","Police (Northern Ireland) Bill [Lords]","CD:2003-03-27:144"
"http://data.parliament.uk/resources/102592","2003-03-27","Police (Northern Ireland) Bill [Lords]","CD:2003-03-27:145"
"http://data.parliament.uk/resources/102593","2003-03-27","Police (Northern Ireland) Bill [Lords]","CD:2003-03-27:146"
"http://data.parliament.uk/resources/102594","2003-03-27","Police (Northern Ireland) Bill [Lords]","CD:2003-03-27:147"
"http://data.parliament.uk/resources/102595","2003-03-27","Police (Northern Ireland) Bill [Lords]","CD:2003-03-27:148"
"http://data.parliament.uk/resources/102584","2003-03-26","Points of Order","CD:2003-03-26:137"
"http://data.parliament.uk/resources/102585","2003-03-26","Police (Northern Ireland) Bill [Lords]","CD:2003-03-26:138"
"http://data.parliament.uk/resources/102586","2003-03-26","Police (Northern Ireland) Bill [Lords]","CD:2003-03-26:139"
"http://data.parliament.uk/resources/102587","2003-03-26","Police (Northern Ireland) Bill [Lords]","CD:2003-03-26:140"
"http://data.parliament.uk/resources/102588","2003-03-26","Police (Northern Ireland) Bill [Lords]","CD:2003-03-26:141"
"http://data.parliament.uk/resources/102589","2003-03-26","Police (Northern Ireland) Bill [Lords]","CD:2003-03-26:142"
"http://data.parliament.uk/resources/102579","2003-03-25","Extradition Bill","CD:2003-03-25:132"
"http://data.parliament.uk/resources/102580","2003-03-25","Extradition Bill","CD:2003-03-25:133"
"http://data.parliament.uk/resources/102581","2003-03-25","Extradition Bill","CD:2003-03-25:134"
"http://data.parliament.uk/resources/102582","2003-03-25","Extradition Bill","CD:2003-03-25:135"
"http://data.parliament.uk/resources/102583","2003-03-25","Extradition Bill","CD:2003-03-25:136"
"http://data.parliament.uk/resources/102578","2003-03-24","Licensing Bill [Lords]","CD:2003-03-24:131"
"http://data.parliament.uk/resources/102566","2003-03-19","Community Care (Delayed Discharges Etc.) Bill","CD:2003-03-19:119"
"http://data.parliament.uk/resources/102567","2003-03-19","Community Care (Delayed Discharges Etc.) Bill","CD:2003-03-19:120"
"http://data.parliament.uk/resources/102568","2003-03-19","Community Care (Delayed Discharges Etc.) Bill","CD:2003-03-19:121"
"http://data.parliament.uk/resources/102569","2003-03-19","Community Care (Delayed Discharges Etc.) Bill","CD:2003-03-19:122"
"http://data.parliament.uk/resources/102570","2003-03-19","Community Care (Delayed Discharges Etc.) Bill","CD:2003-03-19:123"
"http://data.parliament.uk/resources/102571","2003-03-19","Community Care (Delayed Discharges Etc.) Bill","CD:2003-03-19:124"
"http://data.parliament.uk/resources/102572","2003-03-19","Community Care (Delayed Discharges Etc.) Bill","CD:2003-03-19:125"
"http://data.parliament.uk/resources/102573","2003-03-19","Community Care (Delayed Discharges Etc.) Bill","CD:2003-03-19:126"
"http://data.parliament.uk/resources/102574","2003-03-19","Community Care (Delayed Discharges Etc.) Bill","CD:2003-03-19:127"
"http://data.parliament.uk/resources/102575","2003-03-19","Community Care (Delayed Discharges Etc.) Bill","CD:2003-03-19:128"
"http://data.parliament.uk/resources/102576","2003-03-19","Community Care (Delayed Discharges Etc.) Bill","CD:2003-03-19:129"
"http://data.parliament.uk/resources/102577","2003-03-19","Community Care (Delayed Discharges Etc.) Bill","CD:2003-03-19:130"
"http://data.parliament.uk/resources/102564","2003-03-18","Iraq","CD:2003-03-18:117"
"http://data.parliament.uk/resources/102565","2003-03-18","Iraq","CD:2003-03-18:118"
"http://data.parliament.uk/resources/102562","2003-03-17","Northern Ireland Assembly Elections Bill","CD:2003-03-17:115"
"http://data.parliament.uk/resources/102563","2003-03-17","Personal Statement","CD:2003-03-17:116"
"http://data.parliament.uk/resources/102561","2003-03-14","Government Powers (Limitation) Bill","CD:2003-03-14:114"
"http://data.parliament.uk/resources/102560","2003-03-12","Deferred Divisions","CD:2003-03-12:113"
"http://data.parliament.uk/resources/102559","2003-03-11","Specialist Schools (Selection by Aptitude)","CD:2003-03-11:112"
"http://data.parliament.uk/resources/102554","2003-03-10","Local Government Bill","CD:2003-03-10:107"
"http://data.parliament.uk/resources/102555","2003-03-10","Local Government Bill","CD:2003-03-10:108"
"http://data.parliament.uk/resources/102556","2003-03-10","Local Government Bill","CD:2003-03-10:109"
"http://data.parliament.uk/resources/102557","2003-03-10","Local Government Bill","CD:2003-03-10:110"
"http://data.parliament.uk/resources/102558","2003-03-10","Local Government Bill","CD:2003-03-10:111"
"http://data.parliament.uk/resources/102552","2003-03-07","Retirement Income Reform Bill","CD:2003-03-07:105"
"http://data.parliament.uk/resources/102553","2003-03-07","Retirement Income Reform Bill","CD:2003-03-07:106"
"http://data.parliament.uk/resources/102548","2003-03-05","Local Government Bill","CD:2003-03-05:101"
"http://data.parliament.uk/resources/102549","2003-03-05","Local Government Bill","CD:2003-03-05:102"
"http://data.parliament.uk/resources/102550","2003-03-05","Local Government Bill","CD:2003-03-05:103"
"http://data.parliament.uk/resources/102551","2003-03-05","Local Government Bill","CD:2003-03-05:104"
"http://data.parliament.uk/resources/102545","2003-03-04","Communications Bill","CD:2003-03-04:98"
"http://data.parliament.uk/resources/102546","2003-03-04","Communications Bill","CD:2003-03-04:99"
"http://data.parliament.uk/resources/102547","2003-03-04","Communications Bill","CD:2003-03-04:100"
"http://data.parliament.uk/resources/102543","2003-02-26","Iraq","CD:2003-02-26:96"
"http://data.parliament.uk/resources/102544","2003-02-26","Iraq","CD:2003-02-26:97"
"http://data.parliament.uk/resources/102540","2003-02-25","Communications Bill","CD:2003-02-25:93"
"http://data.parliament.uk/resources/102541","2003-02-25","Communications Bill","CD:2003-02-25:94"
"http://data.parliament.uk/resources/102542","2003-02-25","Communications Bill","CD:2003-02-25:95"
"http://data.parliament.uk/resources/102539","2003-02-24","Industrial Development (Financial Assistance) Bill","CD:2003-02-24:92"
"http://data.parliament.uk/resources/102535","2003-02-12","Economy and Public Services","CD:2003-02-12:88"
"http://data.parliament.uk/resources/102536","2003-02-12","Economy and Public Services","CD:2003-02-12:89"
"http://data.parliament.uk/resources/102537","2003-02-12","Mid-Term Review of the Common Agricultural Policy","CD:2003-02-12:90"
"http://data.parliament.uk/resources/102538","2003-02-12","Mid-Term Review of the Common Agricultural Policy","CD:2003-02-12:91"
"http://data.parliament.uk/resources/102534","2003-02-11","Northern Ireland","CD:2003-02-11:87"
"http://data.parliament.uk/resources/102533","2003-02-10","Police (Northern Ireland) Bill [Lords]","CD:2003-02-10:86"
"http://data.parliament.uk/resources/102529","2003-02-06","Electricity (Miscellaneous Provisions) Bill","CD:2003-02-06:82"
"http://data.parliament.uk/resources/102530","2003-02-06","Electricity (Miscellaneous Provisions) Bill","CD:2003-02-06:83"
"http://data.parliament.uk/resources/102531","2003-02-06","Electricity (Miscellaneous Provisions) Bill","CD:2003-02-06:84"
"http://data.parliament.uk/resources/102532","2003-02-06","Electricity (Miscellaneous Provisions) Bill","CD:2003-02-06:85"
"http://data.parliament.uk/resources/102527","2003-02-05","Police","CD:2003-02-05:80"
"http://data.parliament.uk/resources/102528","2003-02-05","Local Government Finance","CD:2003-02-05:81"
"http://data.parliament.uk/resources/102522","2003-02-04","House of Lords Reform","CD:2003-02-04:75"
"http://data.parliament.uk/resources/102523","2003-02-04","House of Lords Reform","CD:2003-02-04:76"
"http://data.parliament.uk/resources/102524","2003-02-04","House of Lords Reform","CD:2003-02-04:77"
"http://data.parliament.uk/resources/102525","2003-02-04","House of Lords Reform","CD:2003-02-04:78"
"http://data.parliament.uk/resources/102526","2003-02-04","House of Lords Reform","CD:2003-02-04:79"
"http://data.parliament.uk/resources/102518","2003-02-03","European Parliament (Representation) Bill","CD:2003-02-03:71"
"http://data.parliament.uk/resources/102519","2003-02-03","European Parliament (Representation) Bill","CD:2003-02-03:72"
"http://data.parliament.uk/resources/102520","2003-02-03","European Parliament (Representation) Bill","CD:2003-02-03:73"
"http://data.parliament.uk/resources/102521","2003-02-03","European Parliament (Representation) Bill","CD:2003-02-03:74"
"http://data.parliament.uk/resources/102517","2003-01-31","Company Directors' Performance and Compensation Bill","CD:2003-01-31:70"
"http://data.parliament.uk/resources/102515","2003-01-28","Railways and Transport Safety Bill","CD:2003-01-28:68"
"http://data.parliament.uk/resources/102516","2003-01-28","Lord Chancellor's Department","CD:2003-01-28:69"
"http://data.parliament.uk/resources/102513","2003-01-27","Electricity (Miscellaneous Provisions) Bill","CD:2003-01-27:66"
"http://data.parliament.uk/resources/102514","2003-01-27","Electricity (Miscellaneous Provisions) Bill","CD:2003-01-27:67"
"http://data.parliament.uk/resources/102507","2003-01-23","Regional Assemblies (Preparations) Bill (Programme) (No. 3)","CD:2003-01-23:60"
"http://data.parliament.uk/resources/102508","2003-01-23","Regional Assemblies (Preparations) Bill","CD:2003-01-23:61"
"http://data.parliament.uk/resources/102509","2003-01-23","Regional Assemblies (Preparations) Bill","CD:2003-01-23:62"
"http://data.parliament.uk/resources/102510","2003-01-23","Regional Assemblies (Preparations) Bill","CD:2003-01-23:63"
"http://data.parliament.uk/resources/102511","2003-01-23","Regional Assemblies (Preparations) Bill","CD:2003-01-23:64"
"http://data.parliament.uk/resources/102512","2003-01-23","Regional Assemblies (Preparations) Bill","CD:2003-01-23:65"
"http://data.parliament.uk/resources/102506","2003-01-22","Defence in the World","CD:2003-01-22:59"
"http://data.parliament.uk/resources/102503","2003-01-20","Occupational Pensions","CD:2003-01-20:56"
"http://data.parliament.uk/resources/102504","2003-01-20","Food Supplements Directive","CD:2003-01-20:57"
"http://data.parliament.uk/resources/102505","2003-01-20","Food Supplements Directive","CD:2003-01-20:58"
"http://data.parliament.uk/resources/102502","2003-01-16","Fisheries","CD:2003-01-16:55"
"http://data.parliament.uk/resources/102497","2003-01-15","Community Care (Delayed Discharges etc.) Bill","CD:2003-01-15:50"
"http://data.parliament.uk/resources/102498","2003-01-15","Community Care (Delayed Discharges etc.) Bill","CD:2003-01-15:51"
"http://data.parliament.uk/resources/102499","2003-01-15","Community Care (Delayed Discharges etc.) Bill","CD:2003-01-15:52"
"http://data.parliament.uk/resources/102500","2003-01-15","Community Care (Delayed Discharges etc.) Bill","CD:2003-01-15:53"
"http://data.parliament.uk/resources/102501","2003-01-15","Community Care (Delayed Discharges etc.) Bill","CD:2003-01-15:54"
"http://data.parliament.uk/resources/102496","2003-01-14","Future Of Education In Northern Ireland","CD:2003-01-14:49"
"http://data.parliament.uk/resources/102493","2003-01-13","Criminal Justice System","CD:2003-01-13:46"
"http://data.parliament.uk/resources/102494","2003-01-13","Drugs Policy","CD:2003-01-13:47"
"http://data.parliament.uk/resources/102495","2003-01-13","Drugs Policy","CD:2003-01-13:48"
"http://data.parliament.uk/resources/102491","2003-01-09","Health (Wales) Bill","CD:2003-01-09:44"
"http://data.parliament.uk/resources/102492","2003-01-09","Health (Wales) Bill","CD:2003-01-09:45"
"http://data.parliament.uk/resources/102489","2003-01-08","Foundation Hospitals","CD:2003-01-08:42"
"http://data.parliament.uk/resources/102490","2003-01-08","Foundation Hospitals","CD:2003-01-08:43"
"http://data.parliament.uk/resources/102485","2003-01-07","Local Government Bill","CD:2003-01-07:38"
"http://data.parliament.uk/resources/102486","2003-01-07","Local Government Bill","CD:2003-01-07:39"
"http://data.parliament.uk/resources/102487","2003-01-07","Local Government Bill","CD:2003-01-07:40"
"http://data.parliament.uk/resources/102488","2003-01-07","Local Government Bill","CD:2003-01-07:41"
"http://data.parliament.uk/resources/102481","2002-12-18","Deferred Divisions","CD:2002-12-18:34"
"http://data.parliament.uk/resources/102482","2002-12-18","Regional Assemblies (Preparations) Bill","CD:2002-12-18:35"
"http://data.parliament.uk/resources/102483","2002-12-18","Regional Assemblies (Preparations) Bill","CD:2002-12-18:36"
"http://data.parliament.uk/resources/102484","2002-12-18","Regional Assemblies (Preparations) Bill","CD:2002-12-18:37"
"http://data.parliament.uk/resources/102477","2002-12-17","Planning and Compulsory Purchase Bill","CD:2002-12-17:30"
"http://data.parliament.uk/resources/102478","2002-12-17","Planning and Compulsory Purchase Bill","CD:2002-12-17:31"
"http://data.parliament.uk/resources/102479","2002-12-17","Planning and Compulsory Purchase Bill","CD:2002-12-17:32"
"http://data.parliament.uk/resources/102480","2002-12-17","Planning and Compulsory Purchase Bill","CD:2002-12-17:33"
"http://data.parliament.uk/resources/102472","2002-12-16","Hunting Bill","CD:2002-12-16:25"
"http://data.parliament.uk/resources/102473","2002-12-16","Hunting Bill","CD:2002-12-16:26"
"http://data.parliament.uk/resources/102474","2002-12-16","Hunting Bill","CD:2002-12-16:27"
"http://data.parliament.uk/resources/102475","2002-12-16","Hunting Bill","CD:2002-12-16:28"
"http://data.parliament.uk/resources/102476","2002-12-16","Hunting Bill","CD:2002-12-16:29"
"http://data.parliament.uk/resources/102470","2002-12-12","Environment, Food and Rural Affairs","CD:2002-12-12:23"
"http://data.parliament.uk/resources/102471","2002-12-12","Environment, Food and Rural Affairs","CD:2002-12-12:24"
"http://data.parliament.uk/resources/102468","2002-12-09","Extradition Bill","CD:2002-12-09:21"
"http://data.parliament.uk/resources/102469","2002-12-09","Extradition Bill","CD:2002-12-09:22"
