"uri","date","title","uin"
"http://data.parliament.uk/resources/103677","2006-11-07","Legislative and Regulatory Reform Bill","CD:2006-11-07:343"
"http://data.parliament.uk/resources/103673","2006-11-06","NHS Redress Bill","CD:2006-11-06:339"
"http://data.parliament.uk/resources/103674","2006-11-06","Police and Justice Bill","CD:2006-11-06:340"
"http://data.parliament.uk/resources/103675","2006-11-06","Police and Justice Bill","CD:2006-11-06:341"
"http://data.parliament.uk/resources/103676","2006-11-06","Police and Justice Bill","CD:2006-11-06:342"
"http://data.parliament.uk/resources/103672","2006-11-02","Education and Inspections Bill","CD:2006-11-02:338"
"http://data.parliament.uk/resources/103666","2006-11-01","Northern Ireland","CD:2006-11-01:332"
"http://data.parliament.uk/resources/103667","2006-11-01","Voluntary reduction “modulation” of direct farm support payments","CD:2006-11-01:333"
"http://data.parliament.uk/resources/103668","2006-11-01","Legislative Process","CD:2006-11-01:334"
"http://data.parliament.uk/resources/103669","2006-11-01","Communications allowance","CD:2006-11-01:335"
"http://data.parliament.uk/resources/103670","2006-11-01","September sittings","CD:2006-11-01:336"
"http://data.parliament.uk/resources/103671","2006-11-01","Short speeches","CD:2006-11-01:337"
"http://data.parliament.uk/resources/103663","2006-10-31","Termination of Pregnancy","CD:2006-10-31:329"
"http://data.parliament.uk/resources/103664","2006-10-31","Iraq","CD:2006-10-31:330"
"http://data.parliament.uk/resources/103665","2006-10-31","Iraq","CD:2006-10-31:331"
"http://data.parliament.uk/resources/103662","2006-10-26","A Citzens' Agenda","CD:2006-10-26:328"
"http://data.parliament.uk/resources/103659","2006-10-25","Charities Bill","CD:2006-10-25:325"
"http://data.parliament.uk/resources/103660","2006-10-25","Charities Bill","CD:2006-10-25:326"
"http://data.parliament.uk/resources/103661","2006-10-25","Charities Bill","CD:2006-10-25:327"
"http://data.parliament.uk/resources/103654","2006-10-24","Police and Justice Bill","CD:2006-10-24:320"
"http://data.parliament.uk/resources/103655","2006-10-24","Police and Justice Bill","CD:2006-10-24:321"
"http://data.parliament.uk/resources/103656","2006-10-24","Police and Justice Bill","CD:2006-10-24:322"
"http://data.parliament.uk/resources/103657","2006-10-24","Police and Justice Bill","CD:2006-10-24:323"
"http://data.parliament.uk/resources/103658","2006-10-24","Police and Justice Bill","CD:2006-10-24:324"
"http://data.parliament.uk/resources/103653","2006-10-23","Safeguarding Vulnerable Groups Bill","CD:2006-10-23:319"
"http://data.parliament.uk/resources/103650","2006-10-19","Companies Bill","CD:2006-10-19:316"
"http://data.parliament.uk/resources/103651","2006-10-19","Companies Bill","CD:2006-10-19:317"
"http://data.parliament.uk/resources/103652","2006-10-19","Companies Bill","CD:2006-10-19:318"
"http://data.parliament.uk/resources/103645","2006-10-18","Liability for Suicide","CD:2006-10-18:311"
"http://data.parliament.uk/resources/103646","2006-10-18","Liability for Suicide","CD:2006-10-18:312"
"http://data.parliament.uk/resources/103647","2006-10-18","Liability for Suicide","CD:2006-10-18:313"
"http://data.parliament.uk/resources/103648","2006-10-18","Liability for Suicide","CD:2006-10-18:314"
"http://data.parliament.uk/resources/103649","2006-10-18","Liability for Suicide","CD:2006-10-18:315"
"http://data.parliament.uk/resources/103641","2006-10-17","Gambling Act 2005 (Amendment)","CD:2006-10-17:307"
"http://data.parliament.uk/resources/103642","2006-10-17","Gambling Act 2005 (Amendment)","CD:2006-10-17:308"
"http://data.parliament.uk/resources/103643","2006-10-17","Gambling Act 2005 (Amendment)","CD:2006-10-17:309"
"http://data.parliament.uk/resources/103644","2006-10-17","Gambling Act 2005 (Amendment)","CD:2006-10-17:310"
"http://data.parliament.uk/resources/103638","2006-10-16","Post Office","CD:2006-10-16:304"
"http://data.parliament.uk/resources/103639","2006-10-16","Post Office","CD:2006-10-16:305"
"http://data.parliament.uk/resources/103640","2006-10-16","Post Office","CD:2006-10-16:306"
"http://data.parliament.uk/resources/103636","2006-10-12","Civil Aviation Bill","CD:2006-10-12:302"
"http://data.parliament.uk/resources/103637","2006-10-12","Civil Aviation Bill","CD:2006-10-12:303"
"http://data.parliament.uk/resources/103635","2006-10-11","NHS Workforce and Service Development","CD:2006-10-11:301"
"http://data.parliament.uk/resources/103633","2006-10-10","Corporate Manslaughter and Corporate Homicide Bill","CD:2006-10-10:299"
"http://data.parliament.uk/resources/103634","2006-10-10","Corporate Manslaughter and Corporate Homicide Bill","CD:2006-10-10:300"
"http://data.parliament.uk/resources/103630","2006-10-09","Road Safety Bill","CD:2006-10-09:296"
"http://data.parliament.uk/resources/103631","2006-10-09","Road Safety Bill","CD:2006-10-09:297"
"http://data.parliament.uk/resources/103632","2006-10-09","Raod Safety Bill","CD:2006-10-09:298"
"http://data.parliament.uk/resources/103629","2006-07-25","Northern Ireland (Miscellaneous Provisions) Bill","CD:2006-07-25:295"
"http://data.parliament.uk/resources/103628","2006-07-19","Home Information Packs","CD:2006-07-19:294"
"http://data.parliament.uk/resources/103625","2006-07-18","Government of Wales Bill","CD:2006-07-18:291"
"http://data.parliament.uk/resources/103626","2006-07-18","Government of Wales Bill","CD:2006-07-18:292"
"http://data.parliament.uk/resources/103627","2006-07-18","Government of Wales Bill","CD:2006-07-18:293"
"http://data.parliament.uk/resources/103624","2006-07-17","Compensation Bill","CD:2006-07-17:290"
"http://data.parliament.uk/resources/103623","2006-07-14","Prayers","CD:2006-07-14:289"
"http://data.parliament.uk/resources/103619","2006-07-13","NHS Redress Bill","CD:2006-07-13:285"
"http://data.parliament.uk/resources/103620","2006-07-13","NHS Redress Bill","CD:2006-07-13:286"
"http://data.parliament.uk/resources/103621","2006-07-13","NHS Redress Bill","CD:2006-07-13:287"
"http://data.parliament.uk/resources/103622","2006-07-13","European Documents","CD:2006-07-13:288"
"http://data.parliament.uk/resources/103618","2006-07-12","UK-US Extradition Treaty","CD:2006-07-12:284"
"http://data.parliament.uk/resources/103617","2006-07-10","Broadcasting","CD:2006-07-10:283"
"http://data.parliament.uk/resources/103611","2006-07-05","Draft Education (Northern Ireland) Order 2006","CD:2006-07-05:277"
"http://data.parliament.uk/resources/103612","2006-07-05","Motion on the Summer Adjournment","CD:2006-07-05:278"
"http://data.parliament.uk/resources/103613","2006-07-05","Finance (No. 2) Bill","CD:2006-07-05:279"
"http://data.parliament.uk/resources/103614","2006-07-05","Finance (No. 2) Bill","CD:2006-07-05:280"
"http://data.parliament.uk/resources/103615","2006-07-05","Finance (No. 2) Bill","CD:2006-07-05:281"
"http://data.parliament.uk/resources/103616","2006-07-05","Finance (No. 2) Bill","CD:2006-07-05:282"
"http://data.parliament.uk/resources/103606","2006-07-04","Finance (No. 2) Bill","CD:2006-07-04:272"
"http://data.parliament.uk/resources/103607","2006-07-04","Finance (No. 2) Bill","CD:2006-07-04:273"
"http://data.parliament.uk/resources/103608","2006-07-04","Finance (No. 2) Bill","CD:2006-07-04:274"
"http://data.parliament.uk/resources/103609","2006-07-04","Finance (No. 2) Bill","CD:2006-07-04:275"
"http://data.parliament.uk/resources/103610","2006-07-04","Finance (No. 2) Bill","CD:2006-07-04:276"
"http://data.parliament.uk/resources/103605","2006-06-28","Electoral Administration Bill","CD:2006-06-28:271"
"http://data.parliament.uk/resources/103603","2006-06-21","BBC","CD:2006-06-21:269"
"http://data.parliament.uk/resources/103604","2006-06-21","Planning","CD:2006-06-21:270"
"http://data.parliament.uk/resources/103599","2006-06-20","Children and Adoption Bill","CD:2006-06-20:265"
"http://data.parliament.uk/resources/103600","2006-06-20","Children and Adoption Bill","CD:2006-06-20:266"
"http://data.parliament.uk/resources/103601","2006-06-20","Children and Adoption Bill","CD:2006-06-20:267"
"http://data.parliament.uk/resources/103602","2006-06-20","Children and Adoption Bill","CD:2006-06-20:268"
"http://data.parliament.uk/resources/103595","2006-06-16","Prayers","CD:2006-06-16:261"
"http://data.parliament.uk/resources/103596","2006-06-16","International Development (Reporting and Transparency) Bill","CD:2006-06-16:262"
"http://data.parliament.uk/resources/103597","2006-06-16","International Development (Reporting and Transparency) Bill","CD:2006-06-16:263"
"http://data.parliament.uk/resources/103598","2006-06-16","International Development (Reporting and Transparency) Bill","CD:2006-06-16:264"
"http://data.parliament.uk/resources/103594","2006-06-14","Parliamentary and Local Elections (Choice of Electoral Systems)","CD:2006-06-14:260"
"http://data.parliament.uk/resources/103592","2006-06-13","Electoral Administration Bill","CD:2006-06-13:258"
"http://data.parliament.uk/resources/103593","2006-06-13","Electoral Administration Bill","CD:2006-06-13:259"
"http://data.parliament.uk/resources/103591","2006-06-07","Tax Credits","CD:2006-06-07:257"
"http://data.parliament.uk/resources/103590","2006-06-06","Company Law Reform Bill (programme)","CD:2006-06-06:256"
"http://data.parliament.uk/resources/103584","2006-05-24","Education and Inspections Bill","CD:2006-05-24:250"
"http://data.parliament.uk/resources/103585","2006-05-24","Education and Inspections Bill","CD:2006-05-24:251"
"http://data.parliament.uk/resources/103586","2006-05-24","Education and Inspections Bill","CD:2006-05-24:252"
"http://data.parliament.uk/resources/103587","2006-05-24","Education and Inspections Bill","CD:2006-05-24:253"
"http://data.parliament.uk/resources/103588","2006-05-24","Education and Inspections Bill","CD:2006-05-24:254"
"http://data.parliament.uk/resources/103589","2006-05-24","Education and Inspections Bill","CD:2006-05-24:255"
"http://data.parliament.uk/resources/103581","2006-05-23","Education and Inspections Bill","CD:2006-05-23:247"
"http://data.parliament.uk/resources/103582","2006-05-23","Education and Inspections Bill","CD:2006-05-23:248"
"http://data.parliament.uk/resources/103583","2006-05-23","Education and Inspections Bill","CD:2006-05-23:249"
"http://data.parliament.uk/resources/103579","2006-05-22","Armed Forces Bill","CD:2006-05-22:245"
"http://data.parliament.uk/resources/103580","2006-05-22","Armed Forces Bill","CD:2006-05-22:246"
"http://data.parliament.uk/resources/103576","2006-05-17","Northern Ireland (Miscellaneous Provisions) Bill","CD:2006-05-17:242"
"http://data.parliament.uk/resources/103577","2006-05-17","Northern Ireland (Miscellaneous Provisions) Bill","CD:2006-05-17:243"
"http://data.parliament.uk/resources/103578","2006-05-17","Northern Ireland (Miscellaneous Provisions) Bill","CD:2006-05-17:244"
"http://data.parliament.uk/resources/103569","2006-05-16","Legislative and Regulatory Reform Bill","CD:2006-05-16:235"
"http://data.parliament.uk/resources/103570","2006-05-16","Legislative and Regulatory Reform Bill","CD:2006-05-16:236"
"http://data.parliament.uk/resources/103571","2006-05-16","Legislative and Regulatory Reform Bill","CD:2006-05-16:237"
"http://data.parliament.uk/resources/103572","2006-05-16","Legislative and Regulatory Reform Bill","CD:2006-05-16:238"
"http://data.parliament.uk/resources/103573","2006-05-16","Legislative and Regulatory Reform Bill","CD:2006-05-16:239"
"http://data.parliament.uk/resources/103574","2006-05-16","Legislative and Regulatory Reform Bill","CD:2006-05-16:240"
"http://data.parliament.uk/resources/103575","2006-05-16","Legislative and Regulatory Reform Bill","CD:2006-05-16:241"
"http://data.parliament.uk/resources/103565","2006-05-15","Legislative and Regulatory Reform Bill","CD:2006-05-15:231"
"http://data.parliament.uk/resources/103566","2006-05-15","Legislative and Regulatory Reform Bill","CD:2006-05-15:232"
"http://data.parliament.uk/resources/103567","2006-05-15","Legislative and Regulatory Reform Bill","CD:2006-05-15:233"
"http://data.parliament.uk/resources/103568","2006-05-15","Legislative and Regulatory Reform Bill","CD:2006-05-15:234"
"http://data.parliament.uk/resources/103564","2006-05-12","PRAYERS","CD:2006-05-12:230"
"http://data.parliament.uk/resources/103561","2006-05-10","Police and Justice Bill","CD:2006-05-10:227"
"http://data.parliament.uk/resources/103562","2006-05-10","Police and Justice Bill","CD:2006-05-10:228"
"http://data.parliament.uk/resources/103563","2006-05-10","Police and Justice Bill","CD:2006-05-10:229"
"http://data.parliament.uk/resources/103559","2006-05-09","Management of the National Health Service","CD:2006-05-09:225"
"http://data.parliament.uk/resources/103560","2006-05-09","Mangagement of the National Health Service","CD:2006-05-09:226"
"http://data.parliament.uk/resources/103557","2006-05-08","Civil Aviation Bill","CD:2006-05-08:223"
"http://data.parliament.uk/resources/103558","2006-05-08","Future EU Finances and Own Resources","CD:2006-05-08:224"
"http://data.parliament.uk/resources/103554","2006-05-02","Finance (No. 2) Bill","CD:2006-05-02:220"
"http://data.parliament.uk/resources/103555","2006-05-02","Finance (No. 2) Bill","CD:2006-05-02:221"
"http://data.parliament.uk/resources/103556","2006-05-02","Finance (No. 2) Bill","CD:2006-05-02:222"
"http://data.parliament.uk/resources/103552","2006-04-27","Northern Ireland Bill","CD:2006-04-27:218"
"http://data.parliament.uk/resources/103553","2006-04-27","Northern Ireland Bill","CD:2006-04-27:219"
"http://data.parliament.uk/resources/103551","2006-04-26","Deferred Division Local Government (Boundaries) (Northern Ireland) Order 2006","CD:2006-04-26:217"
"http://data.parliament.uk/resources/103550","2006-04-25","Housing Corporation (Delegation) etc. Bill (Programme)","CD:2006-04-25:216"
"http://data.parliament.uk/resources/103548","2006-04-24","Finance (No. 2) Bill","CD:2006-04-24:214"
"http://data.parliament.uk/resources/103549","2006-04-24","Finance (No. 2) Bill","CD:2006-04-24:215"
"http://data.parliament.uk/resources/103546","2006-04-20","Northern Ireland (Miscellaneous Provisions) Bill","CD:2006-04-20:212"
"http://data.parliament.uk/resources/103547","2006-04-20","Northern Ireland (Miscellaneous Provisions) Bill","CD:2006-04-20:213"
"http://data.parliament.uk/resources/103544","2006-04-19","Northern Ireland (Miscellaneous Provisions) Bill","CD:2006-04-19:210"
"http://data.parliament.uk/resources/103545","2006-04-19","Northern Ireland (Miscellaneous Provisions) Bill","CD:2006-04-19:211"
"http://data.parliament.uk/resources/103543","2006-04-18","COMMONS BILL [LORDS] (PROGRAMME)","CD:2006-04-18:209"
"http://data.parliament.uk/resources/103537","2006-03-29","Identity Cards Bill","CD:2006-03-29:203"
"http://data.parliament.uk/resources/103538","2006-03-29","Immigration, Asylum and Nationality Bill (Programme) (No. 3)","CD:2006-03-29:204"
"http://data.parliament.uk/resources/103539","2006-03-29","Immigration, Asylum and Nationality Bill","CD:2006-03-29:205"
"http://data.parliament.uk/resources/103540","2006-03-29","Natural Environment and Rural Communities Bill","CD:2006-03-29:206"
"http://data.parliament.uk/resources/103541","2006-03-29","Consumer Credit Bill (Programme) (No. 2)","CD:2006-03-29:207"
"http://data.parliament.uk/resources/103542","2006-03-29","Identity Cards Bill","CD:2006-03-29:208"
"http://data.parliament.uk/resources/103533","2006-03-28","Budget Resolutions and Economic Situation","CD:2006-03-28:199"
"http://data.parliament.uk/resources/103534","2006-03-28","Budget Resolutions and Economic Situation","CD:2006-03-28:200"
"http://data.parliament.uk/resources/103535","2006-03-28","Budget Resolutions and Economic Situation","CD:2006-03-28:201"
"http://data.parliament.uk/resources/103536","2006-03-28","Budget Resolutions and Economic Situation","CD:2006-03-28:202"
"http://data.parliament.uk/resources/103532","2006-03-21","Identity Cards Bill","CD:2006-03-21:198"
"http://data.parliament.uk/resources/103531","2006-03-17","As amended in the Standing Committee, further considered.","CD:2006-03-17:197"
"http://data.parliament.uk/resources/103528","2006-03-16","Identity Cards Bill","CD:2006-03-16:194"
"http://data.parliament.uk/resources/103529","2006-03-16","Terrorism Bill","CD:2006-03-16:195"
"http://data.parliament.uk/resources/103530","2006-03-16","Terrorism Bill","CD:2006-03-16:196"
"http://data.parliament.uk/resources/103526","2006-03-15","Education and Inspections Bill","CD:2006-03-15:192"
"http://data.parliament.uk/resources/103527","2006-03-15","EDUCATION AND INSPECTIONS BILL (PROGRAMME)","CD:2006-03-15:193"
"http://data.parliament.uk/resources/103521","2006-03-14","Animal Welfare Bill","CD:2006-03-14:187"
"http://data.parliament.uk/resources/103522","2006-03-14","Animal Welfare Bill","CD:2006-03-14:188"
"http://data.parliament.uk/resources/103523","2006-03-14","Animal Welfare Bill","CD:2006-03-14:189"
"http://data.parliament.uk/resources/103524","2006-03-14","Animal Welfare Bill","CD:2006-03-14:190"
"http://data.parliament.uk/resources/103525","2006-03-14","Animal Welfare Bill","CD:2006-03-14:191"
"http://data.parliament.uk/resources/103520","2006-03-13","Identity Cards Bill","CD:2006-03-13:186"
"http://data.parliament.uk/resources/103519","2006-03-10","Climate Change and Sustainable Energy Bill","CD:2006-03-10:185"
"http://data.parliament.uk/resources/103518","2006-03-03","PRAYERS","CD:2006-03-03:184"
"http://data.parliament.uk/resources/103516","2006-03-01","Dentistry","CD:2006-03-01:182"
"http://data.parliament.uk/resources/103517","2006-03-01","Cancer Services","CD:2006-03-01:183"
"http://data.parliament.uk/resources/103510","2006-02-28","Government of Wales Bill","CD:2006-02-28:176"
"http://data.parliament.uk/resources/103511","2006-02-28","Government of Wales Bill","CD:2006-02-28:177"
"http://data.parliament.uk/resources/103512","2006-02-28","Government of Wales Bill","CD:2006-02-28:178"
"http://data.parliament.uk/resources/103513","2006-02-28","Government of Wales Bill","CD:2006-02-28:179"
"http://data.parliament.uk/resources/103514","2006-02-28","Government of Wales Bill","CD:2006-02-28:180"
"http://data.parliament.uk/resources/103515","2006-02-28","Government of Wales Bill","CD:2006-02-28:181"
"http://data.parliament.uk/resources/103505","2006-02-27","Government of Wales Bill (Programme) (No. 2)","CD:2006-02-27:171"
"http://data.parliament.uk/resources/103506","2006-02-27","Government of Wales Bill","CD:2006-02-27:172"
"http://data.parliament.uk/resources/103507","2006-02-27","Government of Wales Bill","CD:2006-02-27:173"
"http://data.parliament.uk/resources/103508","2006-02-27","Government of Wales Bill","CD:2006-02-27:174"
"http://data.parliament.uk/resources/103509","2006-02-27","Government of Wales Bill","CD:2006-02-27:175"
"http://data.parliament.uk/resources/103501","2006-02-15","Deferred Division","CD:2006-02-15:167"
"http://data.parliament.uk/resources/103502","2006-02-15","Terrorism Bill","CD:2006-02-15:168"
"http://data.parliament.uk/resources/103503","2006-02-15","Terrorism Bill","CD:2006-02-15:169"
"http://data.parliament.uk/resources/103504","2006-02-15","Terrorism Bill","CD:2006-02-15:170"
"http://data.parliament.uk/resources/103497","2006-02-14","Health Bill","CD:2006-02-14:163"
"http://data.parliament.uk/resources/103498","2006-02-14","Health Bill","CD:2006-02-14:164"
"http://data.parliament.uk/resources/103499","2006-02-14","Health Bill","CD:2006-02-14:165"
"http://data.parliament.uk/resources/103500","2006-02-14","Health Bill","CD:2006-02-14:166"
"http://data.parliament.uk/resources/103492","2006-02-13","Identity Cards Bill","CD:2006-02-13:158"
"http://data.parliament.uk/resources/103493","2006-02-13","Identity Cards Bill","CD:2006-02-13:159"
"http://data.parliament.uk/resources/103494","2006-02-13","Identity Cards Bill","CD:2006-02-13:160"
"http://data.parliament.uk/resources/103495","2006-02-13","Identity Cards Bill","CD:2006-02-13:161"
"http://data.parliament.uk/resources/103496","2006-02-13","Identity Cards Bill","CD:2006-02-13:162"
"http://data.parliament.uk/resources/103491","2006-02-09","Legislative and Regulatory Reform Bill (Programme)","CD:2006-02-09:157"
"http://data.parliament.uk/resources/103487","2006-02-08","Deferred Division","CD:2006-02-08:153"
"http://data.parliament.uk/resources/103488","2006-02-08","Business of the House","CD:2006-02-08:154"
"http://data.parliament.uk/resources/103489","2006-02-08","Opposition Parties (Financial Assistance)","CD:2006-02-08:155"
"http://data.parliament.uk/resources/103490","2006-02-08","Support for Members who have chosen not to take their seats","CD:2006-02-08:156"
"http://data.parliament.uk/resources/103485","2006-02-07","Mental Health Services","CD:2006-02-07:151"
"http://data.parliament.uk/resources/103486","2006-02-07","NHS Reorganisation","CD:2006-02-07:152"
"http://data.parliament.uk/resources/103483","2006-02-01","Police Amalgamations","CD:2006-02-01:149"
"http://data.parliament.uk/resources/103484","2006-02-01","GovernmentŸs 10-year Transport Plan","CD:2006-02-01:150"
"http://data.parliament.uk/resources/103481","2006-01-31","Racial and Religious Hatred Bill","CD:2006-01-31:147"
"http://data.parliament.uk/resources/103482","2006-01-31","Racial and Religious Hatred Bill","CD:2006-01-31:148"
"http://data.parliament.uk/resources/103479","2006-01-30","Government of Wales Bill (Committee of the whole house)","CD:2006-01-30:145"
"http://data.parliament.uk/resources/103480","2006-01-30","Government of Wales Bill (Committee of the whole house)","CD:2006-01-30:146"
"http://data.parliament.uk/resources/103477","2006-01-26","Criminal Defence Service Bill [Lords] (Programme) (No. 2)","CD:2006-01-26:143"
"http://data.parliament.uk/resources/103478","2006-01-26","Criminal Defence Service Bill [Lords]","CD:2006-01-26:144"
"http://data.parliament.uk/resources/103472","2006-01-24","Government of Wales Bill (Committee of the whole house)","CD:2006-01-24:138"
"http://data.parliament.uk/resources/103473","2006-01-24","Government of Wales Bill (Committee of the whole house)","CD:2006-01-24:139"
"http://data.parliament.uk/resources/103474","2006-01-24","Government of Wales Bill (Committee of the whole house)","CD:2006-01-24:140"
"http://data.parliament.uk/resources/103475","2006-01-24","Government of Wales Bill (Committee of the whole house)","CD:2006-01-24:141"
"http://data.parliament.uk/resources/103476","2006-01-24","Government of Wales Bill (Committee of the whole house)","CD:2006-01-24:142"
"http://data.parliament.uk/resources/103468","2006-01-23","Government of Wales Bill (Committee of the whole house)","CD:2006-01-23:134"
