"uri","date","title","uin"
"http://data.parliament.uk/resources/104723","2010-10-25","Parliamentary Voting System and Constituencies Bill,  New Clause NC20-brought up and read the first time. Question put, That the Clause be read a second time.","CD:2010-10-25:96"
"http://data.parliament.uk/resources/104724","2010-10-25","Parliamentary Voting System and Constituencies Bill,  Amendment (a) proposed Question put, That the Amendment be made","CD:2010-10-25:97"
"http://data.parliament.uk/resources/104725","2010-10-25","Parliamentary Voting System and Constituencies Bill, Amendment (b) proposed Question put, That the Amendment be made","CD:2010-10-25:98"
"http://data.parliament.uk/resources/104726","2010-10-25","Parliamentary Voting System and Constituencies Bill, Question put, That the Clause NC20 be added to the Bill","CD:2010-10-25:99"
"http://data.parliament.uk/resources/104727","2010-10-25","Parliamentary Voting System and Constituencies Bill, New Clause NC7-brought up, and read the first time Question put, That the Clause be read a second time","CD:2010-10-25:100"
"http://data.parliament.uk/resources/104722","2010-10-22","Lawful Industrial Action (Minor Errors) Bill: Second Reading Question put, That the Question be now put (Standing Order No. 36)","CD:2010-10-22:95"
"http://data.parliament.uk/resources/104713","2010-10-20","Parliamentary Voting System and Constituencies Bill, Question again proposed, That Amendment 127 be made","CD:2010-10-20:86"
"http://data.parliament.uk/resources/104714","2010-10-20","Parliamentary Voting System and Constituencies Bill, Amendment 342 proposed Question put, That the Amendment be made","CD:2010-10-20:87"
"http://data.parliament.uk/resources/104715","2010-10-20","Parliamentary Voting System and Constituencies Bill, Amendment 38 proposed Question put, That the Amendment be made","CD:2010-10-20:88"
"http://data.parliament.uk/resources/104716","2010-10-20","Parliamentary Voting System and Constituencies Bill, Amendment 234 proposed Question put, That the Amendment be made","CD:2010-10-20:89"
"http://data.parliament.uk/resources/104717","2010-10-20","Parliamentary Voting System and Constituencies Bill, Question put forthwith, That Clause 8, as amended, stand part of the Bill (Standing Order No. 68)","CD:2010-10-20:90"
"http://data.parliament.uk/resources/104718","2010-10-20","Parliamentary Voting System and Constituencies Bill, Clause 9 (Number and distribution of seats) Amendment 364 proposed Question put, That the Amendment be made","CD:2010-10-20:91"
"http://data.parliament.uk/resources/104719","2010-10-20","Parliamentary Voting System and Constituencies Bill, Question put, That Clause 9, as amended, stand part of the Bill","CD:2010-10-20:92"
"http://data.parliament.uk/resources/104720","2010-10-20","Parliamentary Voting System and Constituencies Bill,  Question put, That Clause 10 stand part of the Bill","CD:2010-10-20:93"
"http://data.parliament.uk/resources/104721","2010-10-20","Parliamentary Voting System and Constituencies Bill,  Question put, That Clause 11, as amended, stand part of the Bill","CD:2010-10-20:94"
"http://data.parliament.uk/resources/104711","2010-10-19","Parliamentary Voting System and Constituencies Bill (Programme) (No. 3),Motion made and Question put forthwith","CD:2010-10-19:84"
"http://data.parliament.uk/resources/104712","2010-10-19","Parliamentary Voting System and Constituencies Bill,Amendment 62 proposed,Question proposed, That the Amendment be made,Amendment, by leave, withdrawn,Question put, That the Clause stand part of the Bill,Question accordingly agreed to","CD:2010-10-19:85"
"http://data.parliament.uk/resources/104704","2010-10-18","Parliamentary Voting System and Constituencies Bill: Committee of the whole House, Amendment 329 proposed, Question put, That the Amendment be made,Question accordingly negatived","CD:2010-10-18:77"
"http://data.parliament.uk/resources/104705","2010-10-18","Parliamentary Voting System and Constituencies Bill: Committee of the whole House , Amendment 136 proposed,Question put, That the Amendment be made,Question accordingly negatived.","CD:2010-10-18:78"
"http://data.parliament.uk/resources/104706","2010-10-18","Parliamentary Voting System and Constituencies Bill: Committee of the whole House ,Clause 2 (Entitlement to vote in the referendum),Amendment 332 proposed,Question put, That the Amendment be made","CD:2010-10-18:79"
"http://data.parliament.uk/resources/104707","2010-10-18","Parliamentary Voting System and Constituencies Bill: Committee of the whole House,Amendment 61 proposed,Question put, That the Amendment be made","CD:2010-10-18:80"
"http://data.parliament.uk/resources/104708","2010-10-18","Parliamentary Voting System and Constituencies Bill,Schedule 2 (Rules for conduct of the referendum),Amendment 354 proposed,Question put, That the Amendment be made,Question accordingly negatived","CD:2010-10-18:81"
"http://data.parliament.uk/resources/104709","2010-10-18","Parliamentary Voting System and Constituencies Bill,Amendment 352 proposed,Question put, That the Amendment be made,Question accordingly negatived","CD:2010-10-18:82"
"http://data.parliament.uk/resources/104710","2010-10-18","Parliamentary Voting System and Constituencies Bill,Amendment 353 proposed,Question put, That the Amendment be made","CD:2010-10-18:83"
"http://data.parliament.uk/resources/104703","2010-10-14","Backbench Business (5th allotted day) Contaminated Blood and Blood Products, Motion made and Question put,Question accordingly negatived","CD:2010-10-14:76"
"http://data.parliament.uk/resources/104697","2010-10-13","Public Houses and Private Members’ Clubs (Smoking);Motion for leave to bring in a Bill (Standing Order No. 23) Motion opposed (Standing Order No. 23(1)).","CD:2010-10-13:70"
"http://data.parliament.uk/resources/104698","2010-10-13","Superannuation Bill: Consideration of the Bill, not amended in the Public Bill Committee
New Clause NC1 Question put, That the Clause be read a second time.","CD:2010-10-13:71"
"http://data.parliament.uk/resources/104699","2010-10-13","Superannuation Bill: Consideration of the Bill, not amended in the Public Bill Committee; Amendment 4 proposed;Question put, That the Amendment be made;Question accordingly negatived","CD:2010-10-13:72"
"http://data.parliament.uk/resources/104700","2010-10-13","Superannuation Bill: Third Reading;Question put, That the Bill be read the third time","CD:2010-10-13:73"
"http://data.parliament.uk/resources/104701","2010-10-13","Private Bills: London Local Authorities Bill [Lords]: Second Reading;Question put, That the Bill be now read a second time","CD:2010-10-13:74"
"http://data.parliament.uk/resources/104702","2010-10-13","Draft EU Budget 2011 Motion made and Question proposed, That this House takes note of European Union Document No. SEC(2010) 473; Question put, That the Amendment be made","CD:2010-10-13:75"
"http://data.parliament.uk/resources/104692","2010-10-12","Parliamentary Voting System and Constituencies Bill; Motion made and Question put, That the following provisions shall apply to the Parliamentary Voting System and Constituencies Bill, in addition to those of the Order of 6 September 2010","CD:2010-10-12:65"
"http://data.parliament.uk/resources/104693","2010-10-12","Parliamentary Voting System and Constituencies Bill (Programme) (No. 2) Amendment 155 proposed Question put, That the Amendment be made","CD:2010-10-12:66"
"http://data.parliament.uk/resources/104694","2010-10-12","Parliamentary Voting System and Constituencies Bill;Amendment 4 proposed Question put, That the Amendment be made Question put, That the Amendment be made","CD:2010-10-12:67"
"http://data.parliament.uk/resources/104695","2010-10-12","Parliamentary Voting System and Constituencies Bill; Amendment 7 proposed Question put, That the Amendment be made","CD:2010-10-12:68"
"http://data.parliament.uk/resources/104696","2010-10-12","Parliamentary Voting System and Constituencies Bill;Amendments 230 and 231 made to the Bill. Question put, That the Clause, as amended, stand part of the Bill","CD:2010-10-12:69"
"http://data.parliament.uk/resources/104690","2010-09-15","Identity Documents Bill. Consideration of the Bill. New Clause 2 brought up, and read the first time. Question put, that the Clause be read a second time.","CD:2010-09-15:63"
"http://data.parliament.uk/resources/104691","2010-09-15","Identity Documents Bill. Consideration of the Bill. New Clause 4 brought up, and read the first time. Question put, that the Clause be read a second time.","CD:2010-09-15:64"
"http://data.parliament.uk/resources/104688","2010-09-13","Fixed-term Parliaments Bill 2R. Motion made and Question put, that the Bill be read a second time.","CD:2010-09-13:61"
"http://data.parliament.uk/resources/104689","2010-09-13","Fixed-term Parliaments Bill. Any other proceedings (including any proceedings on consideration of Lords Amendments or on any further messages from the Lords) may be programmed.","CD:2010-09-13:62"
"http://data.parliament.uk/resources/104686","2010-09-09","Backbench Business (3rd Allotted Day), UK armed forces in Afghanistan. Question put, That the Amendment be made.","CD:2010-09-09:59"
"http://data.parliament.uk/resources/104687","2010-09-09","Backbench Business (3rd Allotted Day), UK armed forces in Afghanistan.Main Question put.","CD:2010-09-09:60"
"http://data.parliament.uk/resources/104684","2010-09-08","Crime and Policing:Motion made and Question proposed,That the original words stand part of the Question (Standing Order No. 31(2)).","CD:2010-09-08:57"
"http://data.parliament.uk/resources/104685","2010-09-08","Crime and Policing Question, That the proposed words be there added, put forthwith (Standing Order No. 31).","CD:2010-09-08:58"
"http://data.parliament.uk/resources/104681","2010-09-07","Superannuation Bill: Second Reading Question put, That the Amendment be made","CD:2010-09-07:54"
"http://data.parliament.uk/resources/104682","2010-09-07","Superannuation Bill Question, That the Bill be now read a second time, put forthwith (Standing Order No. 62(2))","CD:2010-09-07:55"
"http://data.parliament.uk/resources/104683","2010-09-07","Superannuation Bill Programme Motion made, and Question put forthwith, (Standing Order No. 83A(7))","CD:2010-09-07:56"
"http://data.parliament.uk/resources/104677","2010-09-06","Parliamentary Voting System and Constituencies Bill Second Reading Question put, That the Amendment be made","CD:2010-09-06:50"
"http://data.parliament.uk/resources/104678","2010-09-06","Parliamentary Voting System and Constituencies Bill Question, That the Bill be read a second time, put forthwith (Standing Order No. 62(2)).","CD:2010-09-06:51"
"http://data.parliament.uk/resources/104679","2010-09-06","Parliamentary Voting System and Constituencies Bill (programme) Motion made and Question put forthwith (Standing Order No. 83A(7)),","CD:2010-09-06:52"
"http://data.parliament.uk/resources/104680","2010-09-06","Parliamentary Voting System and Constituencies Bill (Money) Motion made and Question put forthwith (Standing Order No. 52(1)(a))","CD:2010-09-06:53"
"http://data.parliament.uk/resources/104672","2010-07-26","Academies Bill Amendment 8 proposed Question put, That the Amendment be made","CD:2010-07-26:45"
"http://data.parliament.uk/resources/104673","2010-07-26","Academies Bill Amendment 78 proposed Question put, That the Amendment be made","CD:2010-07-26:46"
"http://data.parliament.uk/resources/104674","2010-07-26","Academies Bill Clause 16 (Pre-commencement applications etc)","CD:2010-07-26:47"
"http://data.parliament.uk/resources/104675","2010-07-26","Academies Bill New Clause NC7 Question put, That the Clause be added to the Bill","CD:2010-07-26:48"
"http://data.parliament.uk/resources/104676","2010-07-26","Academies Bill Motion made and Question put, That the Bill be read the third time","CD:2010-07-26:49"
"http://data.parliament.uk/resources/104671","2010-07-22","Academies Bill [Lords] (Payments under Academy agreements)Amendment 70 proposed,Question put, Question accordingly negatived","CD:2010-07-22:44"
"http://data.parliament.uk/resources/104662","2010-07-21","Use of the chamber UK youth parliament; UK Youth Parliament  be allowed to meet once a year in the Chamber of this House","CD:2010-07-21:35"
"http://data.parliament.uk/resources/104663","2010-07-21","Business without debate;Question put forthwith (Standing Order No. 118(6)), That the draft Child Trust Funds (Amendment No. 3) Regulations 2010","CD:2010-07-21:36"
"http://data.parliament.uk/resources/104664","2010-07-21","Academies Bill [Lords] Committee of the whole House,Question put That the Amendment be made;Question accordingly negatived","CD:2010-07-21:37"
"http://data.parliament.uk/resources/104665","2010-07-21","Academies Bill [Lords] Amendment 20 proposed;Question put, That the Amendment be made.Question accordingly negatived","CD:2010-07-21:38"
"http://data.parliament.uk/resources/104666","2010-07-21","Academies Bill [Lords] Amendment 26 proposed, Question put,That the Amendment be made Question accordingly negatived","CD:2010-07-21:39"
"http://data.parliament.uk/resources/104667","2010-07-21","Academies Bill [Lords] Amendment 23 proposed,Question put,Question accordingly negatived","CD:2010-07-21:40"
"http://data.parliament.uk/resources/104668","2010-07-21","Academies Bill [Lords] Amendment 27 proposed,Question put,Question accordingly negatived","CD:2010-07-21:41"
"http://data.parliament.uk/resources/104669","2010-07-21","Academies Bill [Lords] (Effect of Academy order) Amendment 14 proposed,Question put,Question accordingly negatived","CD:2010-07-21:42"
"http://data.parliament.uk/resources/104670","2010-07-21","Academies Bill, Clause 10 (Consultation: additional schools) Amendment 33 proposed, Question put Question accordingly negatived","CD:2010-07-21:43"
"http://data.parliament.uk/resources/104659","2010-07-20","Finance Bill  3R Question put That the Bill be now read the third time Question accordingly agreed to and Bill passed","CD:2010-07-20:32"
"http://data.parliament.uk/resources/104660","2010-07-20","Business relating to use of the Chamber by UK Youth Parliament ,Question put forthwith (Standing Order No. 15","CD:2010-07-20:33"
"http://data.parliament.uk/resources/104661","2010-07-20","Use of the Chamber UK Youth Parliament ,Question accordingly put, That this House welcomes the work of the UK Youth Parliament","CD:2010-07-20:34"
"http://data.parliament.uk/resources/104656","2010-07-19","Academies Bill Question put, That the Amendment be made","CD:2010-07-19:29"
"http://data.parliament.uk/resources/104657","2010-07-19","Academies Bill  Question, That the Bill be read a second time, put forthwith (Standing Order No. 62(2)).","CD:2010-07-19:30"
"http://data.parliament.uk/resources/104658","2010-07-19","Academies Bill; Question put forthwith That, for the purposes of any Act resulting from the Academies Bill","CD:2010-07-19:31"
"http://data.parliament.uk/resources/104653","2010-07-15","Finance Bill Amendment 60 proposed Question put, That the Amendment be made","CD:2010-07-15:26"
"http://data.parliament.uk/resources/104654","2010-07-15","Finance Bill Question put, That the Clause stand part of the Bill","CD:2010-07-15:27"
"http://data.parliament.uk/resources/104655","2010-07-15","Finance Bill Amendment 61 proposed Question put, That the Amendment be made.","CD:2010-07-15:28"
"http://data.parliament.uk/resources/104650","2010-07-14","Police grant report Motion made and Question put, That the Police Grant Report (England and Wales) for 2010–11: Amending Report 2010–11 (HC 47), which was laid before this House on 10 June, be approved","CD:2010-07-14:23"
"http://data.parliament.uk/resources/104651","2010-07-14","Prevention and Suppression of Terrorism Motion made and Question put, That the draft Terrorism Act 2006 (Disapplication of Section 25) Order 2010, which was laid before this House on 24 June, be approved","CD:2010-07-14:24"
"http://data.parliament.uk/resources/104652","2010-07-14","European External Action Service Motion made and Question proposed the Speaker put the Question (Standing Order No. 16(1))","CD:2010-07-14:25"
"http://data.parliament.uk/resources/104644","2010-07-13","Finance Bill Amendment 13 proposed Question put, That the Amendment be made","CD:2010-07-13:17"
"http://data.parliament.uk/resources/104645","2010-07-13","Finance Bill Amendment 35 proposed Question put, That the Amendment be made.","CD:2010-07-13:18"
"http://data.parliament.uk/resources/104646","2010-07-13","Finance Bill Amendment 41 proposed Question put, That the Amendment be made","CD:2010-07-13:19"
"http://data.parliament.uk/resources/104647","2010-07-13","Finance Bill Amendment 46 proposed Question put, That the Amendment be made","CD:2010-07-13:20"
"http://data.parliament.uk/resources/104648","2010-07-13","Finance Bill  Amendment 58 proposed Question put, That the Amendment be made","CD:2010-07-13:21"
"http://data.parliament.uk/resources/104649","2010-07-13","Finance Bill Question put, That the Clause stand part of the Bill","CD:2010-07-13:22"
"http://data.parliament.uk/resources/104643","2010-07-12","Finance Bill Amendment 34 proposed. Question put, That the Amendment be made.","CD:2010-07-12:16"
"http://data.parliament.uk/resources/104642","2010-07-07","Government support for jobs and the unemployed. Question put, That the original words stand part of the Question (Standing Order No. 31(2)).","CD:2010-07-07:15"
"http://data.parliament.uk/resources/104641","2010-07-06","Finance Bill: 2R. Motion made and Question proposed, That the Finance Bill be now read a second time. Patrick McLoughlin claimed to move the closure (Standing Order No. 36). Dep. Spkr. withheld assent and declined to put that Question. Question put.","CD:2010-07-06:14"
"http://data.parliament.uk/resources/104639","2010-06-29","Points of Order. Local Government Financing. Question put, That the original words stand part of the Question (Standing Order No. 31(2)).","CD:2010-06-29:12"
"http://data.parliament.uk/resources/104640","2010-06-29","Points of Order. Question, That the proposed words be there added, put forthwith (Standing Order No. 31).","CD:2010-06-29:13"
"http://data.parliament.uk/resources/104637","2010-06-28","Budget Resolutions and Economic Situation. Value added tax (rate and supplementary charge). Question put, That provision may be made for and in connection with increasing the standard rate of value added tax.","CD:2010-06-28:10"
"http://data.parliament.uk/resources/104638","2010-06-28","Budget Resolutions and Economic Situation. Pensions. Question put, That provision may be made about registered pension schemes.","CD:2010-06-28:11"
"http://data.parliament.uk/resources/104635","2010-06-16","Government support for industry. Question put, That the original words stand part of the Question (Standing Order No. 31(2)).","CD:2010-06-16:8"
"http://data.parliament.uk/resources/104636","2010-06-16","Government support for industry. Question, That the proposed words be there added, put forthwith (Standing Order No. 31).","CD:2010-06-16:9"
"http://data.parliament.uk/resources/104632","2010-06-15","Business of the House. Motion made and Question put, That, the Speaker shall put the Questions necessary to dispose of proceedings on the Motions relating to Business of the House.","CD:2010-06-15:5"
"http://data.parliament.uk/resources/104633","2010-06-15","Backbench Business Committee. Mr Speaker put the Questions necessary to dispose of proceedings on motions 2 to 15 and selected amendments which may then be moved. Amendment proposed to motion 2: (e)","CD:2010-06-15:6"
"http://data.parliament.uk/resources/104634","2010-06-15","Backbench Business Committee. It being after 9.30 pm, the Speaker put the remaining Questions (Order, this day), Amendment proposed to motion 2: (b)","CD:2010-06-15:7"
"http://data.parliament.uk/resources/104629","2010-06-08","Economic Affairs and Work and Pensions. Question put, That the Amendment be made","CD:2010-06-08:2"
"http://data.parliament.uk/resources/104630","2010-06-08","Economic Affairs and Work and Pensions. Question put forthwith, That the Amendment be made (Standing Order No. 33).","CD:2010-06-08:3"
"http://data.parliament.uk/resources/104631","2010-06-08","Economic Affairs and Work and Pensions. Main question put.","CD:2010-06-08:4"
"http://data.parliament.uk/resources/104628","2010-06-07","Constitution and Home Affairs.  Question put, That the Amendment be made.","CD:2010-06-07:1"
"http://data.parliament.uk/resources/104625","2010-04-08","Sustainable Communities Act 2007 (Amendment) Bill, Question put that amendment proposed: 5, in page 2, line 15 be made","CD:2010-04-08:133"
"http://data.parliament.uk/resources/104626","2010-04-08","Constitutional Reform and Governance Bill, 1 hr commencement of proceedings Lords amendments, debate interrupted (Order, 7 Apr). Dep Spk put Question already proposed from Chair (SO No 83F), House agrees with Lords amend 7","CD:2010-04-08:134"
"http://data.parliament.uk/resources/104627","2010-04-08","Constitutional Reform and Governance Bill, Dep Spk put the Question necessary for the disposal of the business to be concluded at that time (SO No 83F). Question put, That the remaining Lords amendments be agreed to","CD:2010-04-08:135"
"http://data.parliament.uk/resources/104619","2010-04-07","Children and Young Persons, That the draft Children Act 2004 Information Database (England) (Amendment) Regulations 2010, which were laid before this House on 28 January, be approved)","CD:2010-04-07:127"
"http://data.parliament.uk/resources/104620","2010-04-07","Strategy on Jobs and Growth, House takes note of EU Doc No 7110/10, Commission No. 6018/10, Commission No 6037/10, supports the Gov's approach to promoting EU strategy focused on delivering strong growth","CD:2010-04-07:128"
"http://data.parliament.uk/resources/104621","2010-04-07","Business of the House, Sittings on 7-8 Apr, paras 1-17, Parliamentary Secretary to the Treasury (Nicholas Brown) claimed to move the closure (Standing Order No.36). Question put forthwith, That the Question be now put","CD:2010-04-07:129"
"http://data.parliament.uk/resources/104622","2010-04-07","Business of the House, Sittings on 7-8 Apr, paras1-17, Main Question put accordingly","CD:2010-04-07:130"
"http://data.parliament.uk/resources/104623","2010-04-07","Digital Economy Bill [Lords], Question put, That the amendment 2 be made","CD:2010-04-07:131"
"http://data.parliament.uk/resources/104624","2010-04-07","Digital Economy Bill [Lords], Question put forthwith (Order, this day), That the Bill be now read the Third time","CD:2010-04-07:132"
"http://data.parliament.uk/resources/104612","2010-03-30","Budget Resolutions and Economic Situation, corporation tax (charge and main rates for financial year 2011)","CD:2010-03-30:120"
"http://data.parliament.uk/resources/104613","2010-03-30","Budget Resolutions and Economic Situation, Corporation tax (small profits rates and fractions for financial year 2010)","CD:2010-03-30:121"
"http://data.parliament.uk/resources/104614","2010-03-30","Budget Resolutions and Economic Situation, Alcoholic liquor duties (rates)","CD:2010-03-30:122"
"http://data.parliament.uk/resources/104615","2010-03-30","Budget Resolutions and Economic Situation, Fuel duties (rates and rebates from April 2010)","CD:2010-03-30:123"
"http://data.parliament.uk/resources/104616","2010-03-30","Budget Resolutions and Economic Situation, Fuel duties (further changes in rates and rebates)
","CD:2010-03-30:124"
"http://data.parliament.uk/resources/104617","2010-03-30","Budget Resolutions and Economic Situation, Landline duty","CD:2010-03-30:125"
"http://data.parliament.uk/resources/104618","2010-03-30","Budget Resolutions and Economic Situation, Furnished holiday lettings","CD:2010-03-30:126"
"http://data.parliament.uk/resources/104609","2010-03-23","Cluster Munitions (Prohibitions) Bill [Lords], Question put, That the amendment 4 be made), sitting committee","CD:2010-03-23:117"
"http://data.parliament.uk/resources/104610","2010-03-23","Local Government, That the draft Exeter and Devon (Structural Changes) Order 2010, which was laid before this House on 10 February, be approved, Motion made, and Question put forthwith (Standing Order No. 118(6))","CD:2010-03-23:118"
"http://data.parliament.uk/resources/104611","2010-03-23","Local Government, That the draft Norwich and Norfolk (Structural Changes) Order 2010, which was laid before this House on 10 February, be approved, Motion made, and Question put forthwith (Standing Order No. 118(6))","CD:2010-03-23:119"
"http://data.parliament.uk/resources/104605","2010-03-17","Children and young persons (regulated Activity) That the draft Safeguarding Vulnerable Groups Act 2006 (Regulated Activity, Devolution & Miscellaneous Provisions) Order 2010, laid before this House on 27 Jan, be approved","CD:2010-03-17:113"
"http://data.parliament.uk/resources/104606","2010-03-17","Children and Young Persons (Controlled Activity) That the draft Safeguarding Vulnerable Groups Act 2006 (Controlled Activity & Miscellaneous Provisions) Regulations 2010, laid before this House on 2 February, be approved","CD:2010-03-17:114"
"http://data.parliament.uk/resources/104607","2010-03-17","Representation of the people (Northern Ireland) That the draft European Parliamentary Elections (Northern Ireland) (Amendment) Regulations 2010, which were laid before this House on 24 February, be approved","CD:2010-03-17:115"
"http://data.parliament.uk/resources/104608","2010-03-17","Northern Ireland, That the draft Electoral Law Act (Northern Ireland) 1962 (Amendment) Order 2010, which was laid before this House on 24 February, be approved","CD:2010-03-17:116"
"http://data.parliament.uk/resources/104602","2010-03-16","Illegally Logged Timber (Prohibition of Retail, Wholesale and Distribution), Question put accordingly (Standing Order No. 31(2), That the original words stand part of the Question","CD:2010-03-16:110"
"http://data.parliament.uk/resources/104603","2010-03-16","Higher Education, Question put accordingly (Standing Order No. 31(2), That the original words stand part of the Question","CD:2010-03-16:111"
"http://data.parliament.uk/resources/104604","2010-03-16","Higher Education, Question put forthwith (Standing Order No. 31(2)), That the proposed words be there added","CD:2010-03-16:112"
"http://data.parliament.uk/resources/104599","2010-03-12","Question put forthwith, pursuant to Standing Order No. 163 (motions to sit in private)","CD:2010-03-12:107"
"http://data.parliament.uk/resources/104600","2010-03-12","Sunbeds (Regulation) Bill, Question put, That New Clause 1 be read a Second time","CD:2010-03-12:108"
"http://data.parliament.uk/resources/104601","2010-03-12","Sunbeds (Regulation) Bill, Question put, That the amendment 21 be made","CD:2010-03-12:109"
"http://data.parliament.uk/resources/104596","2010-03-09","Hydrofluorocarbons Limitation, Question put ac cordingly (Standing Order No. 31 (2)), That the original words stand part of the Question","CD:2010-03-09:104"
"http://data.parliament.uk/resources/104597","2010-03-09","Local Government (Devon, Norfolk and Suffolk), Question put ac cordingly (Standing Order No. 31 (2)), That the original words stand part of the Question","CD:2010-03-09:105"
"http://data.parliament.uk/resources/104598","2010-03-09","Local Government (Devon, Norfolk and Suffolk), Question put forthwith (Standing Order No. 31(2)), That the proposed words be there added","CD:2010-03-09:106"
"http://data.parliament.uk/resources/104593","2010-03-08","Crime and Security Bill, Question put, That new clause 1 be read a Second time","CD:2010-03-08:101"
"http://data.parliament.uk/resources/104594","2010-03-08","Crime and Security Bill, Question put, That clause new clause 3 be read a Second time","CD:2010-03-08:102"
"http://data.parliament.uk/resources/104595","2010-03-08","Deligated Legilation, Motion made, & Question put forthwith (SO No. 118 (6 )), That the draft Occupational & Personal Pension Schemes (Automatic Enrolment) Regulations 2010, laid before this House on 27 Jan, be approved","CD:2010-03-08:103"
"http://data.parliament.uk/resources/104592","2010-03-05","Grocery Market Ombudsman Bill, Question put, That the Bill be now read a Second time","CD:2010-03-05:100"
"http://data.parliament.uk/resources/104587","2010-03-04","Social Security, That the draft Social Security Benefits Up-rating Order 2010, which was laid before this House on 27 January, be approved","CD:2010-03-04:95"
"http://data.parliament.uk/resources/104588","2010-03-04","Licences and Licensing,That the draft Licensing Act 2003 (Mandatory Licensing Conditions) Order 2010, which was laid before this House on 27 January, be approved","CD:2010-03-04:96"
"http://data.parliament.uk/resources/104589","2010-03-04","Select Committee on Reform, Chair (Terminology) Two hours having elapsed since the commencement of proceedings on the Business of the House motion, the Speaker put the Question (Order, this day)","CD:2010-03-04:97"
"http://data.parliament.uk/resources/104590","2010-03-04","Select Committee on Reform, Election of Chairs, Question put, That the amendment be made","CD:2010-03-04:98"
"http://data.parliament.uk/resources/104591","2010-03-04","Select Committee on Reform, Backbench Business Committee, Question put, That the amendment be made","CD:2010-03-04:99"
"http://data.parliament.uk/resources/104583","2010-03-02","Constitutional Reform and Governance Bill (Money) (No. 4), Question put","CD:2010-03-02:91"
"http://data.parliament.uk/resources/104584","2010-03-02","Constitutional Reform and Governance Bill (Programme) (No. 6), Question put","CD:2010-03-02:92"
