"uri","date","title","uin"
"http://data.parliament.uk/resources/102193","2001-12-13","Animal Health Bill","CD:2001-12-13:112"
"http://data.parliament.uk/resources/102194","2001-12-13","Animal Health Bill","CD:2001-12-13:113"
"http://data.parliament.uk/resources/102195","2001-12-13","Anti-terrorism, Crime and Security Bill","CD:2001-12-13:114"
"http://data.parliament.uk/resources/102186","2001-12-12","Deferred Divisions","CD:2001-12-12:105"
"http://data.parliament.uk/resources/102187","2001-12-12","Anti-terrorism, Crime and Security Bill (Programme No. 3)","CD:2001-12-12:106"
"http://data.parliament.uk/resources/102188","2001-12-12","Anti-terrorism, Crime and Security Bill","CD:2001-12-12:107"
"http://data.parliament.uk/resources/102189","2001-12-12","Anti-terrorism, Crime and Security Bill","CD:2001-12-12:108"
"http://data.parliament.uk/resources/102190","2001-12-12","Anti-terrorism, Crime and Security Bill","CD:2001-12-12:109"
"http://data.parliament.uk/resources/102191","2001-12-12","Anti-terrorism, Crime and Security Bill","CD:2001-12-12:110"
"http://data.parliament.uk/resources/102185","2001-12-10","Tax Credits Bill","CD:2001-12-10:104"
"http://data.parliament.uk/resources/102184","2001-12-05","Business of the House","CD:2001-12-05:103"
"http://data.parliament.uk/resources/102180","2001-12-04","Education Bill","CD:2001-12-04:99"
"http://data.parliament.uk/resources/102181","2001-12-04","Education Bill","CD:2001-12-04:100"
"http://data.parliament.uk/resources/102182","2001-12-04","Education Bill","CD:2001-12-04:101"
"http://data.parliament.uk/resources/102183","2001-12-04","Education Bill","CD:2001-12-04:102"
"http://data.parliament.uk/resources/102176","2001-12-03","Dissemination of Information","CD:2001-12-03:95"
"http://data.parliament.uk/resources/102177","2001-12-03","Dissemination of Information","CD:2001-12-03:96"
"http://data.parliament.uk/resources/102178","2001-12-03","Public Services","CD:2001-12-03:97"
"http://data.parliament.uk/resources/102179","2001-12-03","Public Services","CD:2001-12-03:98"
"http://data.parliament.uk/resources/102174","2001-11-29","Allocation of Time","CD:2001-11-29:93"
"http://data.parliament.uk/resources/102175","2001-11-29","Human Reproductive Cloning Bill[Lords]","CD:2001-11-29:94"
"http://data.parliament.uk/resources/102171","2001-11-28","Civil Defence (Grant) Bill","CD:2001-11-28:90"
"http://data.parliament.uk/resources/102172","2001-11-28","Civil Defence (Grant) Bill","CD:2001-11-28:91"
"http://data.parliament.uk/resources/102173","2001-11-28","Civil Defence (Grant) Bill","CD:2001-11-28:92"
"http://data.parliament.uk/resources/102168","2001-11-27","Employment Bill","CD:2001-11-27:87"
"http://data.parliament.uk/resources/102169","2001-11-27","Employment Bill","CD:2001-11-27:88"
"http://data.parliament.uk/resources/102170","2001-11-27","Employment Bill","CD:2001-11-27:89"
"http://data.parliament.uk/resources/102161","2001-11-26","Anti-terrorism, Crime and Security Bill","CD:2001-11-26:80"
"http://data.parliament.uk/resources/102162","2001-11-26","Anti-terrorism, Crime and Security Bill","CD:2001-11-26:81"
"http://data.parliament.uk/resources/102163","2001-11-26","Anti-terrorism, Crime and Security Bill","CD:2001-11-26:82"
"http://data.parliament.uk/resources/102164","2001-11-26","Anti-terrorism, Crime and Security Bill","CD:2001-11-26:83"
"http://data.parliament.uk/resources/102165","2001-11-26","Anti-terrorism, Crime and Security Bill","CD:2001-11-26:84"
"http://data.parliament.uk/resources/102166","2001-11-26","Anti-terrorism, Crime and Security Bill","CD:2001-11-26:85"
"http://data.parliament.uk/resources/102167","2001-11-26","Anti-terrorism, Crime and Security Bill","CD:2001-11-26:86"
"http://data.parliament.uk/resources/102151","2001-11-21","Deferred Divisions","CD:2001-11-21:70"
"http://data.parliament.uk/resources/102152","2001-11-21","Anti-terrorism, Crime and Security Bill (Programme) (No. 2)","CD:2001-11-21:71"
"http://data.parliament.uk/resources/102153","2001-11-21","Anti-terrorism, Crime and Security Bill","CD:2001-11-21:72"
"http://data.parliament.uk/resources/102154","2001-11-21","Anti-terrorism, Crime and Security Bill","CD:2001-11-21:73"
"http://data.parliament.uk/resources/102155","2001-11-21","Anti-terrorism, Crime and Security Bill","CD:2001-11-21:74"
"http://data.parliament.uk/resources/102156","2001-11-21","Anti-terrorism, Crime and Security Bill","CD:2001-11-21:75"
"http://data.parliament.uk/resources/102157","2001-11-21","Anti-terrorism, Crime and Security Bill","CD:2001-11-21:76"
"http://data.parliament.uk/resources/102158","2001-11-21","Anti-terrorism, Crime and Security Bill","CD:2001-11-21:77"
"http://data.parliament.uk/resources/102159","2001-11-21","Anti-terrorism, Crime and Security Bill","CD:2001-11-21:78"
"http://data.parliament.uk/resources/102160","2001-11-21","Anti-terrorism, Crime and Security Bill","CD:2001-11-21:79"
"http://data.parliament.uk/resources/102148","2001-11-20","National Health Service Reform and Health Care Professions Bill","CD:2001-11-20:67"
"http://data.parliament.uk/resources/102149","2001-11-20","National Health Service Reform and Health Care Professions Bill","CD:2001-11-20:68"
"http://data.parliament.uk/resources/102150","2001-11-20","National Health Service Reform and Health Care Professions Bill","CD:2001-11-20:69"
"http://data.parliament.uk/resources/102146","2001-11-19","Anti-terrorism, Crime and Security Bill","CD:2001-11-19:65"
"http://data.parliament.uk/resources/102147","2001-11-19","Anti-terrorism, Crime and Security Bill","CD:2001-11-19:66"
"http://data.parliament.uk/resources/102145","2001-11-15","City of London (Ward Elections) Bill","CD:2001-11-15:64"
"http://data.parliament.uk/resources/102142","2001-11-14","Deferred Divisions","CD:2001-11-14:61"
"http://data.parliament.uk/resources/102143","2001-11-14","Football (Disorder) (Amendment) Bill","CD:2001-11-14:62"
"http://data.parliament.uk/resources/102144","2001-11-14","Football (Disorder) (Amendment) Bill","CD:2001-11-14:63"
"http://data.parliament.uk/resources/102138","2001-11-13","Railtrack","CD:2001-11-13:57"
"http://data.parliament.uk/resources/102139","2001-11-13","Railtrack","CD:2001-11-13:58"
"http://data.parliament.uk/resources/102140","2001-11-13","Stakeholder Pensions","CD:2001-11-13:59"
"http://data.parliament.uk/resources/102141","2001-11-13","Stakeholder Pensions","CD:2001-11-13:60"
"http://data.parliament.uk/resources/102134","2001-11-12","Animal Health Bill","CD:2001-11-12:53"
"http://data.parliament.uk/resources/102135","2001-11-12","Animal Health Bill","CD:2001-11-12:54"
"http://data.parliament.uk/resources/102136","2001-11-12","Animal Health Bill","CD:2001-11-12:55"
"http://data.parliament.uk/resources/102137","2001-11-12","Animal Health Bill","CD:2001-11-12:56"
"http://data.parliament.uk/resources/102132","2001-11-08","Export Control Bill","CD:2001-11-08:51"
"http://data.parliament.uk/resources/102133","2001-11-08","Export Control Bill","CD:2001-11-08:52"
"http://data.parliament.uk/resources/102130","2001-11-06","Education and Lifelong Learning","CD:2001-11-06:49"
"http://data.parliament.uk/resources/102131","2001-11-06","Education and Lifelong Learning","CD:2001-11-06:50"
"http://data.parliament.uk/resources/102129","2001-11-01","Coalition Against International Terrorism","CD:2001-11-01:48"
"http://data.parliament.uk/resources/102128","2001-10-31","Election Fraud (Northern Ireland) Bill","CD:2001-10-31:47"
"http://data.parliament.uk/resources/102127","2001-10-30","Proceeds of Crime Bill","CD:2001-10-30:46"
"http://data.parliament.uk/resources/102126","2001-10-29","Adoption and Children Bill","CD:2001-10-29:45"
"http://data.parliament.uk/resources/102124","2001-10-25","Student Finance","CD:2001-10-25:43"
"http://data.parliament.uk/resources/102125","2001-10-25","Social Security","CD:2001-10-25:44"
"http://data.parliament.uk/resources/102122","2001-10-24","Relationships (Civil Registration)","CD:2001-10-24:41"
"http://data.parliament.uk/resources/102123","2001-10-24","Sex Discrimination (Election Candidates) Bill","CD:2001-10-24:42"
"http://data.parliament.uk/resources/102120","2001-10-23","Ministerial Conduct (DTLR)","CD:2001-10-23:39"
"http://data.parliament.uk/resources/102121","2001-10-23","Ministerial Conduct (DTLR)","CD:2001-10-23:40"
"http://data.parliament.uk/resources/102119","2001-10-17","European Communities (Amendment) Bill","CD:2001-10-17:38"
"http://data.parliament.uk/resources/102117","2001-07-19","European Communities (Finance) Bill (Programme) (No. 2)","CD:2001-07-19:36"
"http://data.parliament.uk/resources/102118","2001-07-19","Select Committees","CD:2001-07-19:37"
"http://data.parliament.uk/resources/102111","2001-07-18","Deferred Divisions","CD:2001-07-18:30"
"http://data.parliament.uk/resources/102112","2001-07-18","Deferred Divisions","CD:2001-07-18:31"
"http://data.parliament.uk/resources/102113","2001-07-18","European Communities (Amendment) Bill","CD:2001-07-18:32"
"http://data.parliament.uk/resources/102114","2001-07-18","European Communities (Amendment) Bill","CD:2001-07-18:33"
"http://data.parliament.uk/resources/102115","2001-07-18","European Communities (Amendment) Bill","CD:2001-07-18:34"
"http://data.parliament.uk/resources/102116","2001-07-18","European Communities (Amendment) Bill","CD:2001-07-18:35"
"http://data.parliament.uk/resources/102110","2001-07-17","European Communities (Amendment) Bill","CD:2001-07-17:29"
"http://data.parliament.uk/resources/102106","2001-07-16","Business of the House","CD:2001-07-16:25"
"http://data.parliament.uk/resources/102107","2001-07-16","Accommodation and Works","CD:2001-07-16:26"
"http://data.parliament.uk/resources/102108","2001-07-16","Accommodation and Works","CD:2001-07-16:27"
"http://data.parliament.uk/resources/102109","2001-07-16","Accommodation and Works","CD:2001-07-16:28"
"http://data.parliament.uk/resources/102104","2001-07-12","Post-16 Education","CD:2001-07-12:23"
"http://data.parliament.uk/resources/102105","2001-07-12","The Countryside","CD:2001-07-12:24"
"http://data.parliament.uk/resources/102099","2001-07-11","Deferred Divisions","CD:2001-07-11:18"
"http://data.parliament.uk/resources/102100","2001-07-11","Deferred Divisions","CD:2001-07-11:19"
"http://data.parliament.uk/resources/102101","2001-07-11","Deferred Divisions","CD:2001-07-11:20"
"http://data.parliament.uk/resources/102102","2001-07-11","European Communities (Amendment) Bill (Programme) (No. 2)","CD:2001-07-11:21"
"http://data.parliament.uk/resources/102103","2001-07-11","European Communities (Amendment) Bill","CD:2001-07-11:22"
"http://data.parliament.uk/resources/102098","2001-07-10","Electoral Fraud (Northern Ireland) Bill","CD:2001-07-10:17"
"http://data.parliament.uk/resources/102097","2001-07-09","Export Control Bill","CD:2001-07-09:16"
"http://data.parliament.uk/resources/102092","2001-07-05","Members' Allowances, Insurance &c.","CD:2001-07-05:11"
"http://data.parliament.uk/resources/102093","2001-07-05","Members' Allowances, Insurance &c.","CD:2001-07-05:12"
"http://data.parliament.uk/resources/102094","2001-07-05","Members' Allowances, Insurance &c.","CD:2001-07-05:13"
"http://data.parliament.uk/resources/102095","2001-07-05","Members' Allowances, Insurance &c.","CD:2001-07-05:14"
"http://data.parliament.uk/resources/102096","2001-07-05","Members' Allowances, Insurance &c.","CD:2001-07-05:15"
"http://data.parliament.uk/resources/102089","2001-07-04","European Communities (Amendment) Bill","CD:2001-07-04:8"
"http://data.parliament.uk/resources/102090","2001-07-04","European Communities (Amendment) Bill","CD:2001-07-04:9"
"http://data.parliament.uk/resources/102091","2001-07-04","European Communities (Amendment) Bill (Programme)","CD:2001-07-04:10"
"http://data.parliament.uk/resources/102086","2001-06-28","Business of the House","CD:2001-06-28:5"
"http://data.parliament.uk/resources/102087","2001-06-28","Programming of Bills","CD:2001-06-28:6"
"http://data.parliament.uk/resources/102088","2001-06-28","Deferred Divisions","CD:2001-06-28:7"
"http://data.parliament.uk/resources/102083","2001-06-27","Home Affairs and Constitution","CD:2001-06-27:2"
"http://data.parliament.uk/resources/102084","2001-06-27","Home Affairs and Constitution","CD:2001-06-27:3"
"http://data.parliament.uk/resources/102085","2001-06-27","Home Affairs and Constitution","CD:2001-06-27:4"
